created_at,serial_number,manufacturer,contract_number,contract_rank,bank_code,itp,registration_number,legal_name,application,currency_code,mcc,ert,cb_version,timezone,reconciliation_number,reconciliation_code,credits_number,debits_number,debits_reversal_number,non_completed_number,credits_amount,debits_amount,debits_reversal_amount,transaction_count,pos_remittance_number,transfer_code,local_transaction_datetime,amount,authorization_number,authorization_code,type,aid,terminal_verification_results,rfut_code,rfut_label,message_to_initiator,error_fields,field_conversions,payment_facilitator,application_selection_indicator,selected_brand,audit_number,transaction_number,legal_infos_uuid,legal_infos_registration_number,legal_infos_head_office_registration_number,legal_infos_branch_number,legal_infos_normalized_address_l1,legal_infos_normalized_address_l2,legal_infos_normalized_address_l3,legal_infos_normalized_address_l4,legal_infos_normalized_address_l5,legal_infos_normalized_address_l6,legal_infos_normalized_address_l7,legal_infos_postal_code,legal_infos_business_postal_code,legal_infos_city_name,legal_infos_is_head_office,legal_infos_business_name,legal_infos_branch_business_sector_code,legal_infos_branch_business_sector_label,legal_infos_company_long_name,legal_infos_acronym,legal_infos_civility,legal_infos_forname,legal_infos_lastname,legal_infos_email,legal_infos_phone,legal_infos_head_office_branch_number,legal_infos_legal_nature_code,legal_infos_legal_nature_label,legal_infos_company_business_sector_code,legal_infos_company_business_sector_label,legal_infos_creation_date,legal_infos_update_date,date,time
2019-11-07 01:13:28.330554+00,WL80529573,SAGEM,3775912,1,30003,144000000000.0,52200000000000.0,ANACARO,CBEMV,978,5814,10,CB5.5,,88167,RECONCILED_TOTALS_CORRECT,0,19,0,1,0,371.0,0,20,19,0,2019-06-11 21:04:00,5.0,770551,0.0,DEBIT,A0000000422010,,,,,,,,0.0,,10,10,f0b7f975-ae06-47a1-99d1-d70cacaa72d9,52200000000000.0,522383215.0,12.0,ANACARO,APPARTEMENT 56,,52 RUE JEAN JAURES,,33400 TALENCE,FRANCE,33400.0,,TALENCE,True,,7010Z,ActivitÃ©s des siÃ¨ges sociaux,ANACARO,,,,,,,12.0,5498.0,SARL unipersonnelle ,1052Z,Fabrication de glaces et sorbets,20100503,2010-06-10 00:00:00+00,2019-06-11,21:04:00
2019-11-07 01:13:28.330554+00,WL80529573,SAGEM,3775912,1,30003,144000000000.0,52200000000000.0,ANACARO,CBEMV,978,5814,10,CB5.5,,88167,RECONCILED_TOTALS_CORRECT,0,19,0,1,0,371.0,0,20,19,0,2019-06-11 20:02:00,40.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,4,4,f0b7f975-ae06-47a1-99d1-d70cacaa72d9,52200000000000.0,522383215.0,12.0,ANACARO,APPARTEMENT 56,,52 RUE JEAN JAURES,,33400 TALENCE,FRANCE,33400.0,,TALENCE,True,,7010Z,ActivitÃ©s des siÃ¨ges sociaux,ANACARO,,,,,,,12.0,5498.0,SARL unipersonnelle ,1052Z,Fabrication de glaces et sorbets,20100503,2010-06-10 00:00:00+00,2019-06-11,20:02:00
2019-11-07 01:13:28.330554+00,WL80529573,SAGEM,3775912,1,30003,144000000000.0,52200000000000.0,ANACARO,CBEMV,978,5814,10,CB5.5,,88167,RECONCILED_TOTALS_CORRECT,0,19,0,1,0,371.0,0,20,19,0,2019-06-11 18:50:00,5.5,853144,0.0,DEBIT,A0000000422010,,,,,,,,0.0,,3,3,f0b7f975-ae06-47a1-99d1-d70cacaa72d9,52200000000000.0,522383215.0,12.0,ANACARO,APPARTEMENT 56,,52 RUE JEAN JAURES,,33400 TALENCE,FRANCE,33400.0,,TALENCE,True,,7010Z,ActivitÃ©s des siÃ¨ges sociaux,ANACARO,,,,,,,12.0,5498.0,SARL unipersonnelle ,1052Z,Fabrication de glaces et sorbets,20100503,2010-06-10 00:00:00+00,2019-06-11,18:50:00
2019-11-07 01:13:28.330554+00,WL80529573,SAGEM,3775912,1,30003,144000000000.0,52200000000000.0,ANACARO,CBEMV,978,5814,10,CB5.5,,88167,RECONCILED_TOTALS_CORRECT,0,19,0,1,0,371.0,0,20,19,0,2019-06-11 23:16:00,13.0,908653,0.0,DEBIT,A0000000422010,,,,,,,,0.0,,15,15,f0b7f975-ae06-47a1-99d1-d70cacaa72d9,52200000000000.0,522383215.0,12.0,ANACARO,APPARTEMENT 56,,52 RUE JEAN JAURES,,33400 TALENCE,FRANCE,33400.0,,TALENCE,True,,7010Z,ActivitÃ©s des siÃ¨ges sociaux,ANACARO,,,,,,,12.0,5498.0,SARL unipersonnelle ,1052Z,Fabrication de glaces et sorbets,20100503,2010-06-10 00:00:00+00,2019-06-11,23:16:00
2019-11-07 01:13:28.330554+00,WL80529573,SAGEM,3775912,1,30003,144000000000.0,52200000000000.0,ANACARO,CBEMV,978,5814,10,CB5.5,,88167,RECONCILED_TOTALS_CORRECT,0,19,0,1,0,371.0,0,20,19,0,2019-06-11 23:17:00,48.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,16,16,f0b7f975-ae06-47a1-99d1-d70cacaa72d9,52200000000000.0,522383215.0,12.0,ANACARO,APPARTEMENT 56,,52 RUE JEAN JAURES,,33400 TALENCE,FRANCE,33400.0,,TALENCE,True,,7010Z,ActivitÃ©s des siÃ¨ges sociaux,ANACARO,,,,,,,12.0,5498.0,SARL unipersonnelle ,1052Z,Fabrication de glaces et sorbets,20100503,2010-06-10 00:00:00+00,2019-06-11,23:17:00
2019-11-07 01:13:28.330554+00,WL80529573,SAGEM,3775912,1,30003,144000000000.0,52200000000000.0,ANACARO,CBEMV,978,5814,10,CB5.5,,88167,RECONCILED_TOTALS_CORRECT,0,19,0,1,0,371.0,0,20,19,0,2019-07-11 00:24:00,8.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,17,17,f0b7f975-ae06-47a1-99d1-d70cacaa72d9,52200000000000.0,522383215.0,12.0,ANACARO,APPARTEMENT 56,,52 RUE JEAN JAURES,,33400 TALENCE,FRANCE,33400.0,,TALENCE,True,,7010Z,ActivitÃ©s des siÃ¨ges sociaux,ANACARO,,,,,,,12.0,5498.0,SARL unipersonnelle ,1052Z,Fabrication de glaces et sorbets,20100503,2010-06-10 00:00:00+00,2019-07-11,00:24:00
2019-11-06 23:45:38.873637+00,CT22930352,SAGEM,5549992,1,10207,166000000000.0,85100000000000.0,,CBCLESS,978,5411,10,CB5.5,,137076,RECONCILED_TOTALS_CORRECT,0,5,0,0,0,27.5,0,5,106,0,2019-06-11 01:07:00,8.0,,,DEBIT,A0000000421010,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-11,01:07:00
2019-11-06 23:45:38.873637+00,CT22930352,SAGEM,5549992,1,10207,166000000000.0,85100000000000.0,,CBCLESS,978,5411,10,CB5.5,,137076,RECONCILED_TOTALS_CORRECT,0,5,0,0,0,27.5,0,5,106,0,2019-06-11 22:52:00,5.5,,,DEBIT,A0000000421010,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-11,22:52:00
2019-11-06 23:45:38.873637+00,CT22930352,SAGEM,5549992,1,10207,166000000000.0,85100000000000.0,,CBCLESS,978,5411,10,CB5.5,,137076,RECONCILED_TOTALS_CORRECT,0,5,0,0,0,27.5,0,5,106,0,2019-06-11 22:27:00,4.2,,,DEBIT,A0000000421010,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-11,22:27:00
2019-11-06 23:45:38.873637+00,CT22930352,SAGEM,5549992,1,10207,166000000000.0,85100000000000.0,,CBCLESS,978,5411,10,CB5.5,,137076,RECONCILED_TOTALS_CORRECT,0,5,0,0,0,27.5,0,5,106,0,2019-06-11 17:39:00,4.8,,,DEBIT,A0000000421010,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-11,17:39:00
2019-11-06 23:45:38.873637+00,CT22930352,SAGEM,5549992,1,10207,166000000000.0,85100000000000.0,,CBCLESS,978,5411,10,CB5.5,,137076,RECONCILED_TOTALS_CORRECT,0,5,0,0,0,27.5,0,5,106,0,2019-06-11 17:11:00,5.0,,,DEBIT,A0000000421010,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-11,17:11:00
2019-11-09 23:42:50.915122+00,WL04676887,SAGEM,5453845,1,10207,168000000000.0,85200000000000.0,,CBCLESS,978,5411,10,CB5.5,,107814,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,82.72,0,7,56,0,2019-09-11 19:58:00,14.05,,,DEBIT,A0000000421010,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-11,19:58:00
2019-11-09 23:42:50.915122+00,WL04676887,SAGEM,5453845,1,10207,168000000000.0,85200000000000.0,,CBCLESS,978,5411,10,CB5.5,,107814,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,82.72,0,7,56,0,2019-09-11 20:06:00,16.9,,,DEBIT,A0000000421010,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-11,20:06:00
2019-11-09 23:42:50.915122+00,WL04676887,SAGEM,5453845,1,10207,168000000000.0,85200000000000.0,,CBCLESS,978,5411,10,CB5.5,,107814,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,82.72,0,7,56,0,2019-09-11 21:01:00,12.59,177846,0.0,DEBIT,A0000000041010,Transaction exceeds floor limit,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-11,21:01:00
2019-11-09 23:42:50.915122+00,WL04676887,SAGEM,5453845,1,10207,168000000000.0,85200000000000.0,,CBCLESS,978,5411,10,CB5.5,,107814,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,82.72,0,7,56,0,2019-09-11 22:04:00,9.29,NR5K7Y,0.0,DEBIT,A0000000041010,Transaction exceeds floor limit,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-11,22:04:00
2019-11-09 23:42:50.915122+00,WL04676887,SAGEM,5453845,1,10207,168000000000.0,85200000000000.0,,CBCLESS,978,5411,10,CB5.5,,107814,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,82.72,0,7,56,0,2019-09-11 21:03:00,12.89,,,DEBIT,A0000000421010,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-11,21:03:00
2019-11-09 23:42:50.915122+00,WL04676887,SAGEM,5453845,1,10207,168000000000.0,85200000000000.0,,CBCLESS,978,5411,10,CB5.5,,107814,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,82.72,0,7,56,0,2019-09-11 15:59:00,5.4,,,DEBIT,A0000000421010,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-11,15:59:00
2019-11-09 23:42:50.915122+00,WL04676887,SAGEM,5453845,1,10207,168000000000.0,85200000000000.0,,CBCLESS,978,5411,10,CB5.5,,107814,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,82.72,0,7,56,0,2019-09-11 16:11:00,11.6,,,DEBIT,A0000000421010,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-11,16:11:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 12:23:00,8.9,,,DEBIT,A0000000421010,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,12:23:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 12:05:00,7.4,441029,0.0,DEBIT,A0000000421010,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,12:05:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 12:20:00,8.9,,,DEBIT,A0000000421010,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,12:20:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 12:22:00,8.9,,,DEBIT,A0000000421010,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,12:22:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 12:22:00,8.9,,,DEBIT,A0000000421010,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,12:22:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 13:26:00,17.8,,,DEBIT,A0000000421010,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,13:26:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 13:20:00,8.9,,,DEBIT,A0000000421010,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,13:20:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 13:14:00,7.4,23415,0.0,DEBIT,A0000000421010,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,13:14:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 13:00:00,7.4,,,DEBIT,A0000000421010,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,13:00:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 12:44:00,5.9,,,TNA,A0000000421010,,0.0,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,12:44:00
2019-11-05 20:03:38.755069+00,CT25122695,SAGEM,3977713,1,30003,144000000000.0,85400000000000.0,,CBCLESS,978,7399,10,CB5.5,,43668,RECONCILED_TOTALS_CORRECT,0,10,0,1,0,93.4,0,11,14,0,2019-05-11 12:26:00,8.9,,,DEBIT,A0000000421010,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-11,12:26:00
2019-11-08 21:50:51.883299+00,WL03923483,SAGEM,2090049,1,30002,168000000000.0,52500000000000.0,SARL MESSALINE,CBEMV,978,7230,10,CB5.5,,444305,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,290.8,0,7,97,0,2019-08-11 17:49:00,36.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,5,5,1d1ae51f-a6cd-4c95-a428-57d67889a3e4,52500000000000.0,524786324.0,11.0,SARL MESSALINE,54 A 56,,54 AV PIERRE GRENIER,,92100 BOULOGNE BILLANCOURT,FRANCE,92100.0,,BOULOGNE BILLANCOURT,True,,96.02B,Soins de beautÃ©,SARL MESSALINE,,,,,,,11.0,5498.0,SARL unipersonnelle,96.02B,Soins de beautÃ©,01-10-2010,2018-09-29 00:00:00+00,2019-08-11,17:49:00
2019-11-08 21:50:51.883299+00,WL03923483,SAGEM,2090049,1,30002,168000000000.0,52500000000000.0,SARL MESSALINE,CBEMV,978,7230,10,CB5.5,,444305,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,290.8,0,7,97,0,2019-08-11 19:02:00,32.8,,,DEBIT,A0000000421010,,,,,,,,0.0,,6,6,1d1ae51f-a6cd-4c95-a428-57d67889a3e4,52500000000000.0,524786324.0,11.0,SARL MESSALINE,54 A 56,,54 AV PIERRE GRENIER,,92100 BOULOGNE BILLANCOURT,FRANCE,92100.0,,BOULOGNE BILLANCOURT,True,,96.02B,Soins de beautÃ©,SARL MESSALINE,,,,,,,11.0,5498.0,SARL unipersonnelle,96.02B,Soins de beautÃ©,01-10-2010,2018-09-29 00:00:00+00,2019-08-11,19:02:00
2019-11-08 21:50:51.883299+00,WL03923483,SAGEM,2090049,1,30002,168000000000.0,52500000000000.0,SARL MESSALINE,CBEMV,978,7230,10,CB5.5,,444305,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,290.8,0,7,97,0,2019-08-11 12:51:00,36.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,4,4,1d1ae51f-a6cd-4c95-a428-57d67889a3e4,52500000000000.0,524786324.0,11.0,SARL MESSALINE,54 A 56,,54 AV PIERRE GRENIER,,92100 BOULOGNE BILLANCOURT,FRANCE,92100.0,,BOULOGNE BILLANCOURT,True,,96.02B,Soins de beautÃ©,SARL MESSALINE,,,,,,,11.0,5498.0,SARL unipersonnelle,96.02B,Soins de beautÃ©,01-10-2010,2018-09-29 00:00:00+00,2019-08-11,12:51:00
2019-11-08 21:50:51.883299+00,WL03923483,SAGEM,2090049,1,30002,168000000000.0,52500000000000.0,SARL MESSALINE,CBEMV,978,7230,10,CB5.5,,444305,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,290.8,0,7,97,0,2019-08-11 20:11:00,57.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,7,7,1d1ae51f-a6cd-4c95-a428-57d67889a3e4,52500000000000.0,524786324.0,11.0,SARL MESSALINE,54 A 56,,54 AV PIERRE GRENIER,,92100 BOULOGNE BILLANCOURT,FRANCE,92100.0,,BOULOGNE BILLANCOURT,True,,96.02B,Soins de beautÃ©,SARL MESSALINE,,,,,,,11.0,5498.0,SARL unipersonnelle,96.02B,Soins de beautÃ©,01-10-2010,2018-09-29 00:00:00+00,2019-08-11,20:11:00
2019-11-08 21:50:51.883299+00,WL03923483,SAGEM,2090049,1,30002,168000000000.0,52500000000000.0,SARL MESSALINE,CBEMV,978,7230,10,CB5.5,,444305,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,290.8,0,7,97,0,2019-08-11 11:39:00,16.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,3,3,1d1ae51f-a6cd-4c95-a428-57d67889a3e4,52500000000000.0,524786324.0,11.0,SARL MESSALINE,54 A 56,,54 AV PIERRE GRENIER,,92100 BOULOGNE BILLANCOURT,FRANCE,92100.0,,BOULOGNE BILLANCOURT,True,,96.02B,Soins de beautÃ©,SARL MESSALINE,,,,,,,11.0,5498.0,SARL unipersonnelle,96.02B,Soins de beautÃ©,01-10-2010,2018-09-29 00:00:00+00,2019-08-11,11:39:00
2019-11-08 21:50:51.883299+00,WL03923483,SAGEM,2090049,1,30002,168000000000.0,52500000000000.0,SARL MESSALINE,CBEMV,978,7230,10,CB5.5,,444305,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,290.8,0,7,97,0,2019-08-11 10:42:00,48.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,2,2,1d1ae51f-a6cd-4c95-a428-57d67889a3e4,52500000000000.0,524786324.0,11.0,SARL MESSALINE,54 A 56,,54 AV PIERRE GRENIER,,92100 BOULOGNE BILLANCOURT,FRANCE,92100.0,,BOULOGNE BILLANCOURT,True,,96.02B,Soins de beautÃ©,SARL MESSALINE,,,,,,,11.0,5498.0,SARL unipersonnelle,96.02B,Soins de beautÃ©,01-10-2010,2018-09-29 00:00:00+00,2019-08-11,10:42:00
2019-11-08 21:50:51.883299+00,WL03923483,SAGEM,2090049,1,30002,168000000000.0,52500000000000.0,SARL MESSALINE,CBEMV,978,7230,10,CB5.5,,444305,RECONCILED_TOTALS_CORRECT,0,7,0,0,0,290.8,0,7,97,0,2019-08-11 09:39:00,65.0,,,DEBIT,A0000000421010,,,,,,,,0.0,,1,1,1d1ae51f-a6cd-4c95-a428-57d67889a3e4,52500000000000.0,524786324.0,11.0,SARL MESSALINE,54 A 56,,54 AV PIERRE GRENIER,,92100 BOULOGNE BILLANCOURT,FRANCE,92100.0,,BOULOGNE BILLANCOURT,True,,96.02B,Soins de beautÃ©,SARL MESSALINE,,,,,,,11.0,5498.0,SARL unipersonnelle,96.02B,Soins de beautÃ©,01-10-2010,2018-09-29 00:00:00+00,2019-08-11,09:39:00
2019-11-05 23:11:15.231082+00,WL83134772,SAGEM,1032988,123,10000,144000000000.0,30800000000000.0,LA POINTE DROUOT,CONECSCLESS,978,5812,10,CB5.5,,70089,RECONCILED_TOTALS_CORRECT,0,1,0,0,0,17.0,0,1,2,0,2019-05-11 12:33:00,17.0,928462,0.0,DEBIT,D2500000123010,Transaction exceeds floor limit,,,,,,,,,1,1,c0ef995f-2d32-4e78-9729-6b5215467023,30800000000000.0,308406263.0,19.0,LA POINTE DROUOT,49 RUE DU FAUBOURG MONTMARTRE,,34 RUE DROUOT,,75009 PARIS 9,FRANCE,75009.0,,PARIS 9,True,,56.10A,Restauration traditionnelle,LA POINTE DROUOT,,,,,,,19.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,01-01-1954,2018-09-29 00:00:00+00,2019-05-11,12:33:00
2019-11-10 18:06:52.407133+00,WL04452869,SAGEM,4284302,701,11899,168000000000.0,75400000000000.0,LA PETITE CABANE A SUCRE,CBCLESS,978,5411,10,CB5.5,,850020,RECONCILED_TOTALS_CORRECT,0,8,0,0,0,103.5,0,8,7,0,2019-10-11 18:59:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,8,8,ad24d456-ef87-466d-94cb-cdf6d2d692d9,75400000000000.0,753944636.0,12.0,LA PETITE CABANE A SUCRE,,,94 RUE DU PETIT CHAMPLAIN,, ,CANADA,,,,True,,70.10Z,ActivitÃ©s des siÃ¨ges sociaux,LA PETITE CABANE A SUCRE,,,,,,,12.0,3220.0,SociÃ©tÃ© Ã©trangÃ¨re non immatriculÃ©e au RCS,47.29Z,Autres commerces de dÃ©tail alimentaires en magasin spÃ©cialisÃ©,01-07-2012,2017-04-12 00:00:00+00,2019-10-11,18:59:00
2019-11-10 18:06:52.407133+00,WL04452869,SAGEM,4284302,701,11899,168000000000.0,75400000000000.0,LA PETITE CABANE A SUCRE,CBCLESS,978,5411,10,CB5.5,,850020,RECONCILED_TOTALS_CORRECT,0,8,0,0,0,103.5,0,8,7,0,2019-10-11 11:24:00,15.0,,,DEBIT,A0000000421010,,,,,,,,,,2,2,ad24d456-ef87-466d-94cb-cdf6d2d692d9,75400000000000.0,753944636.0,12.0,LA PETITE CABANE A SUCRE,,,94 RUE DU PETIT CHAMPLAIN,, ,CANADA,,,,True,,70.10Z,ActivitÃ©s des siÃ¨ges sociaux,LA PETITE CABANE A SUCRE,,,,,,,12.0,3220.0,SociÃ©tÃ© Ã©trangÃ¨re non immatriculÃ©e au RCS,47.29Z,Autres commerces de dÃ©tail alimentaires en magasin spÃ©cialisÃ©,01-07-2012,2017-04-12 00:00:00+00,2019-10-11,11:24:00
2019-11-10 18:06:52.407133+00,WL04452869,SAGEM,4284302,701,11899,168000000000.0,75400000000000.0,LA PETITE CABANE A SUCRE,CBCLESS,978,5411,10,CB5.5,,850020,RECONCILED_TOTALS_CORRECT,0,8,0,0,0,103.5,0,8,7,0,2019-10-11 16:52:00,16.0,,,DEBIT,A0000000421010,,,,,,,,,,5,5,ad24d456-ef87-466d-94cb-cdf6d2d692d9,75400000000000.0,753944636.0,12.0,LA PETITE CABANE A SUCRE,,,94 RUE DU PETIT CHAMPLAIN,, ,CANADA,,,,True,,70.10Z,ActivitÃ©s des siÃ¨ges sociaux,LA PETITE CABANE A SUCRE,,,,,,,12.0,3220.0,SociÃ©tÃ© Ã©trangÃ¨re non immatriculÃ©e au RCS,47.29Z,Autres commerces de dÃ©tail alimentaires en magasin spÃ©cialisÃ©,01-07-2012,2017-04-12 00:00:00+00,2019-10-11,16:52:00
2019-11-10 18:06:52.407133+00,WL04452869,SAGEM,4284302,701,11899,168000000000.0,75400000000000.0,LA PETITE CABANE A SUCRE,CBCLESS,978,5411,10,CB5.5,,850020,RECONCILED_TOTALS_CORRECT,0,8,0,0,0,103.5,0,8,7,0,2019-10-11 16:45:00,9.0,679560,0.0,DEBIT,A0000000031010,,,,,,,,,,4,4,ad24d456-ef87-466d-94cb-cdf6d2d692d9,75400000000000.0,753944636.0,12.0,LA PETITE CABANE A SUCRE,,,94 RUE DU PETIT CHAMPLAIN,, ,CANADA,,,,True,,70.10Z,ActivitÃ©s des siÃ¨ges sociaux,LA PETITE CABANE A SUCRE,,,,,,,12.0,3220.0,SociÃ©tÃ© Ã©trangÃ¨re non immatriculÃ©e au RCS,47.29Z,Autres commerces de dÃ©tail alimentaires en magasin spÃ©cialisÃ©,01-07-2012,2017-04-12 00:00:00+00,2019-10-11,16:45:00
2019-11-10 18:06:52.407133+00,WL04452869,SAGEM,4284302,701,11899,168000000000.0,75400000000000.0,LA PETITE CABANE A SUCRE,CBCLESS,978,5411,10,CB5.5,,850020,RECONCILED_TOTALS_CORRECT,0,8,0,0,0,103.5,0,8,7,0,2019-10-11 13:39:00,9.0,,,DEBIT,A0000000421010,,,,,,,,,,3,3,ad24d456-ef87-466d-94cb-cdf6d2d692d9,75400000000000.0,753944636.0,12.0,LA PETITE CABANE A SUCRE,,,94 RUE DU PETIT CHAMPLAIN,, ,CANADA,,,,True,,70.10Z,ActivitÃ©s des siÃ¨ges sociaux,LA PETITE CABANE A SUCRE,,,,,,,12.0,3220.0,SociÃ©tÃ© Ã©trangÃ¨re non immatriculÃ©e au RCS,47.29Z,Autres commerces de dÃ©tail alimentaires en magasin spÃ©cialisÃ©,01-07-2012,2017-04-12 00:00:00+00,2019-10-11,13:39:00
2019-11-10 18:06:52.407133+00,WL04452869,SAGEM,4284302,701,11899,168000000000.0,75400000000000.0,LA PETITE CABANE A SUCRE,CBCLESS,978,5411,10,CB5.5,,850020,RECONCILED_TOTALS_CORRECT,0,8,0,0,0,103.5,0,8,7,0,2019-10-11 10:51:00,14.0,,,DEBIT,A0000000421010,,,,,,,,,,1,1,ad24d456-ef87-466d-94cb-cdf6d2d692d9,75400000000000.0,753944636.0,12.0,LA PETITE CABANE A SUCRE,,,94 RUE DU PETIT CHAMPLAIN,, ,CANADA,,,,True,,70.10Z,ActivitÃ©s des siÃ¨ges sociaux,LA PETITE CABANE A SUCRE,,,,,,,12.0,3220.0,SociÃ©tÃ© Ã©trangÃ¨re non immatriculÃ©e au RCS,47.29Z,Autres commerces de dÃ©tail alimentaires en magasin spÃ©cialisÃ©,01-07-2012,2017-04-12 00:00:00+00,2019-10-11,10:51:00
